time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
51.687,1,600,0.7797,0.2616,0.5678,0.6975,0.6542,0.6542,0.4729,0.7797,0.2616,0.5678,0.7284,0.6619,0.6634,0.4419,0.9152,0.1620,0.1155,0.0000,0.0000,0.0000
52.212,1,600,0.7791,0.2726,0.5746,0.7022,0.6597,0.6597,0.4702,0.7791,0.2726,0.5746,0.7333,0.6674,0.6689,0.4391,0.7608,0.1347,0.1155,0.0000,0.0000,0.0000
52.746,1,600,0.7522,0.2677,0.5692,0.6985,0.6554,0.6554,0.4723,0.7522,0.2677,0.5692,0.7295,0.6631,0.6646,0.4413,0.7608,0.1347,0.1801,0.0000,0.0000,0.0000
53.255,1,600,0.7451,0.2829,0.5658,0.6961,0.6527,0.6527,0.4737,0.7451,0.2829,0.5658,0.7270,0.6603,0.6619,0.4427,0.7608,0.1347,0.1588,0.0000,0.0000,0.0000
53.789,1,750,0.7614,0.2811,0.5696,0.6987,0.6557,0.6557,0.4722,0.7614,0.2811,0.5696,0.7297,0.6633,0.6649,0.4412,0.9338,0.1347,0.1588,0.0000,0.0000,0.0000
54.308,1,750,0.7699,0.2759,0.5743,0.7020,0.6595,0.6595,0.4703,0.7699,0.2759,0.5743,0.7331,0.6672,0.6687,0.4392,0.9338,0.1347,0.2202,0.0000,0.0000,0.0000
54.828,1,750,0.7716,0.2907,0.5746,0.7022,0.6597,0.6597,0.4702,0.7716,0.2907,0.5746,0.7333,0.6674,0.6689,0.4391,0.9338,0.1347,0.1953,0.0000,0.0000,0.0000
55.336,1,750,0.7664,0.2960,0.5777,0.7044,0.6621,0.6621,0.4689,0.7664,0.2960,0.5777,0.7355,0.6698,0.6714,0.4378,0.7931,0.1144,0.2539,0.0000,0.0000,0.0000
55.866,1,750,0.7401,0.2960,0.5725,0.7008,0.6580,0.6580,0.4710,0.7401,0.2960,0.5725,0.7318,0.6657,0.6672,0.4400,0.7931,0.1144,0.2539,0.0000,0.0000,0.0000
56.376,1,750,0.7329,0.3103,0.5690,0.6983,0.6552,0.6552,0.4724,0.7329,0.3103,0.5690,0.7293,0.6629,0.6644,0.4414,0.7931,0.1144,0.2264,0.0000,0.0000,0.0000
56.901,1,750,0.7345,0.3103,0.5727,0.7009,0.6582,0.6582,0.4709,0.7345,0.3103,0.5727,0.7319,0.6659,0.6674,0.4399,0.7931,0.1144,0.2264,0.0000,0.0000,0.0000
57.427,1,750,0.7335,0.3103,0.5726,0.7008,0.6580,0.6580,0.4710,0.7335,0.3103,0.5726,0.7318,0.6657,0.6673,0.4399,0.7931,0.1144,0.2264,0.0000,0.0000,0.0000
57.955,1,1000,0.7512,0.3219,0.5791,0.7054,0.6633,0.6633,0.4684,0.7512,0.3219,0.5791,0.7365,0.6710,0.6725,0.4372,0.9475,0.1144,0.2032,0.0000,0.0000,0.0000
58.462,1,1000,0.7601,0.3324,0.5872,0.7111,0.6698,0.6698,0.4651,0.7601,0.3324,0.5872,0.7423,0.6775,0.6791,0.4338,0.8180,0.0988,0.2032,0.0000,0.0000,0.0000
58.972,1,1000,0.7507,0.3324,0.5835,0.7084,0.6668,0.6668,0.4666,0.7507,0.3324,0.5835,0.7397,0.6745,0.6761,0.4354,0.8180,0.0988,0.2032,0.0000,0.0000,0.0000
