run_time,frame,delta_time,speed,pos_x,pos_y,pos_z,steer,throttle,brake,slow_brake,input_count_frame,inputs_per_second,collision_count,last_warning_reaction,last_hazard_reaction,last_drift_reaction,last_reaction_type,last_cue_type
95.7651,6313,0.0227,41.3451,261.4360,-136.0944,1398.5450,0.0000,1.0000,0.0000,0.0000,0,4,37,-1.0000,-1.0000,-1.0000,,
95.7850,6314,0.0199,41.4359,261.4360,-136.0944,1398.5450,0.0000,1.0000,0.0000,0.0000,0,4,37,-1.0000,-1.0000,-1.0000,,
95.8049,6315,0.0198,41.5154,261.4362,-136.0943,1401.1330,0.0000,1.0000,0.0000,0.0000,0,4,37,-1.0000,-1.0000,-1.0000,,
95.8246,6316,0.0198,41.5947,261.4362,-136.0943,1401.1330,0.0000,1.0000,0.0000,0.0000,0,4,37,-1.0000,-1.0000,-1.0000,,
95.8438,6317,0.0192,41.6737,261.4362,-136.0943,1401.1330,0.0000,1.0000,0.0000,0.0000,0,4,37,-1.0000,-1.0000,-1.0000,,
95.8646,6318,0.0209,41.7504,261.4341,-136.0942,1403.5820,0.0000,1.0000,0.0000,0.0000,0,4,37,-1.0000,-1.0000,-1.0000,,
95.8853,6319,0.0207,41.8338,261.4341,-136.0942,1403.5820,0.0000,1.0000,0.0000,0.0000,0,3,37,-1.0000,-1.0000,-1.0000,,
95.9061,6320,0.0208,41.9165,261.4341,-136.0942,1403.5820,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
95.9271,6321,0.0210,41.9996,261.4298,-136.0940,1406.1940,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
95.9481,6322,0.0210,42.0837,261.4298,-136.0940,1406.1940,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
95.9664,6323,0.0183,42.1675,261.4298,-136.0940,1406.1940,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
95.9870,6324,0.0206,42.2408,261.4237,-136.0939,1408.7380,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.0085,6325,0.0215,42.3233,261.4237,-136.0939,1408.7380,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.0287,6326,0.0202,42.4095,261.4237,-136.0939,1408.7380,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.0482,6327,0.0195,42.4901,261.4155,-136.0938,1411.3810,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.0683,6328,0.0201,42.5682,261.4155,-136.0938,1411.3810,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.0879,6329,0.0196,42.6485,261.4155,-136.0938,1411.3810,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.1082,6330,0.0203,42.7268,261.4060,-136.0936,1413.9050,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.1292,6331,0.0210,42.8081,261.4060,-136.0936,1413.9050,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.1493,6332,0.0201,42.8922,261.3983,-136.0935,1415.6770,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.1690,6333,0.0197,42.9726,261.3983,-136.0935,1415.6770,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.1890,6334,0.0200,43.0514,261.3983,-136.0935,1415.6770,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.2085,6335,0.0195,43.1314,261.3859,-136.0934,1418.2160,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.2277,6336,0.0192,43.2094,261.3857,-136.0934,1418.2520,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.2484,6337,0.0207,43.2862,261.3857,-136.0934,1418.2520,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.2687,6338,0.0203,43.3689,261.3857,-136.0934,1418.2520,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.2898,6339,0.0211,43.4502,261.3665,-136.0932,1421.7060,0.0000,1.0000,0.0000,0.0000,0,2,37,-1.0000,-1.0000,-1.0000,,
96.3092,6340,0.0194,43.5346,261.3665,-136.0932,1421.7060,0.0000,1.0000,0.0000,0.0000,0,1,37,-1.0000,-1.0000,-1.0000,,
96.3303,6341,0.0211,43.6122,261.3555,-136.0931,1423.4710,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.3504,6342,0.0201,43.6964,261.3555,-136.0931,1423.4710,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.3702,6343,0.0199,43.7768,261.3555,-136.0931,1423.4710,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.3913,6344,0.0210,43.8563,261.3375,-136.0930,1426.1430,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.4113,6345,0.0200,43.9404,261.3375,-136.0930,1426.1430,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.4311,6346,0.0198,44.0205,261.3375,-136.0930,1426.1430,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.4514,6347,0.0203,44.0996,261.2943,-136.0928,1428.8170,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.4696,6348,0.0181,44.1810,261.2943,-136.0928,1428.8170,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.4899,6349,0.0204,44.2536,261.2943,-136.0928,1428.8170,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.5099,6350,0.0200,44.3350,261.2137,-136.0927,1431.4200,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.5296,6351,0.0197,44.4150,261.2137,-136.0927,1431.4200,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.5487,6352,0.0191,44.4937,261.1533,-136.0926,1433.1750,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.5691,6353,0.0204,44.5702,261.1531,-136.0926,1433.1820,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.5886,6354,0.0195,44.6517,261.0895,-136.0925,1434.9260,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.6090,6355,0.0204,44.7297,261.0889,-136.0925,1434.9450,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.6289,6356,0.0199,44.8114,261.0889,-136.0925,1434.9450,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.6473,6357,0.0184,44.8909,260.9940,-136.0924,1437.4160,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.6687,6358,0.0214,44.9644,260.9861,-136.0924,1437.6220,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.6874,6359,0.0187,45.0502,260.9861,-136.0924,1437.6220,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.7072,6360,0.0198,45.1249,260.9861,-136.0924,1437.6220,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.7272,6361,0.0200,45.2041,260.8441,-136.0922,1441.1500,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.7464,6362,0.0192,45.2840,260.8441,-136.0922,1441.1500,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.7662,6363,0.0198,45.3607,260.8441,-136.0922,1441.1500,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.7861,6364,0.0198,45.4401,260.7338,-136.0921,1443.8240,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.8056,6365,0.0195,45.5195,260.7338,-136.0921,1443.8240,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.8254,6366,0.0198,45.5976,260.7338,-136.0921,1443.8240,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.8454,6367,0.0200,45.6770,260.6215,-136.0919,1446.5220,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.8649,6368,0.0195,45.7569,260.6215,-136.0919,1446.5230,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.8836,6369,0.0187,45.8350,260.6215,-136.0919,1446.5230,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.9047,6370,0.0211,45.9097,260.5107,-136.0918,1449.1870,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.9247,6371,0.0201,45.9940,260.5107,-136.0918,1449.1870,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.9441,6372,0.0194,46.0743,260.5107,-136.0918,1449.1870,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.9643,6373,0.0202,46.1519,260.3966,-136.0916,1451.9740,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
96.9835,6374,0.0192,46.2327,260.3966,-136.0916,1451.9740,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.0038,6375,0.0203,46.3093,260.3966,-136.0916,1451.9740,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.0221,6376,0.0182,46.3906,260.2865,-136.0915,1454.7350,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.0419,6377,0.0199,46.4635,260.2865,-136.0915,1454.7350,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.0625,6378,0.0206,46.5429,260.2865,-136.0915,1454.7350,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.0823,6379,0.0199,46.6252,260.1818,-136.0913,1457.4630,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.1018,6380,0.0195,46.7047,260.1818,-136.0913,1457.4630,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.1214,6381,0.0195,46.7827,260.1818,-136.0913,1457.4630,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.1417,6382,0.0203,46.8609,260.0820,-136.0912,1460.2200,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.1618,6383,0.0201,46.9422,260.0820,-136.0912,1460.2200,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.1811,6384,0.0193,47.0226,260.0820,-136.0912,1460.2200,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.2001,6385,0.0190,47.0998,259.9974,-136.0910,1463.0250,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.2204,6386,0.0203,47.1757,259.9974,-136.0910,1463.0250,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.2398,6387,0.0193,47.2571,259.9974,-136.0910,1463.0250,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.2585,6388,0.0188,47.3343,259.9044,-136.0909,1465.7940,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.2787,6389,0.0202,47.4094,259.9044,-136.0909,1465.7940,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.2981,6390,0.0194,47.4902,259.9044,-136.0909,1465.7940,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.3185,6391,0.0205,47.5676,259.7689,-136.0907,1468.5610,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.3373,6392,0.0188,47.6494,259.7689,-136.0907,1468.5610,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.3582,6393,0.0209,47.7245,259.7689,-136.0907,1468.5610,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.3773,6394,0.0191,47.8081,259.5945,-136.0906,1471.4250,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.3958,6395,0.0185,47.8846,259.5945,-136.0906,1471.4250,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.4157,6396,0.0199,47.9585,259.5945,-136.0906,1471.4250,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.4367,6397,0.0209,48.0383,259.4003,-136.0905,1474.1800,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.4552,6398,0.0185,48.1220,259.4003,-136.0905,1474.1800,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.4750,6399,0.0198,48.1961,259.4003,-136.0905,1474.1800,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.4937,6400,0.0187,48.2751,259.1772,-136.0903,1477.0230,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.5143,6401,0.0206,48.3500,259.1772,-136.0903,1477.0230,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.5331,6402,0.0188,48.4326,259.1772,-136.0903,1477.0230,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.5533,6403,0.0202,48.5078,258.9388,-136.0902,1479.8350,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.5737,6404,0.0203,48.5887,258.9388,-136.0902,1479.8350,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.5935,6405,0.0199,48.6700,258.9388,-136.0902,1479.8350,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.6140,6406,0.0205,48.7494,258.6398,-136.0901,1482.7520,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.6335,6407,0.0195,48.8314,258.6398,-136.0901,1482.7520,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.6540,6408,0.0204,48.9095,258.6398,-136.0901,1482.7520,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.6739,6409,0.0199,48.9911,258.2085,-136.0906,1485.6770,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.6931,6410,0.0192,49.0709,258.2085,-136.0906,1485.6770,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.7151,6411,0.0220,49.1478,258.2085,-136.0906,1485.6770,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.7341,6412,0.0189,49.2358,257.6726,-136.0916,1488.6370,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.7540,6413,0.0200,49.3115,257.6726,-136.0916,1488.6370,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.7740,6414,0.0200,49.3914,257.6726,-136.0916,1488.6370,0.0000,1.0000,0.0000,0.0000,0,0,37,-1.0000,-1.0000,-1.0000,,
97.7937,6415,0.0197,49.4714,257.0496,-136.0929,1491.4780,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.8145,6416,0.0208,49.5501,257.0496,-136.0929,1491.4780,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.8345,6417,0.0200,49.6334,257.0496,-136.0929,1491.4780,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.8550,6418,0.0205,49.7133,256.2137,-136.0944,1494.3600,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.8743,6419,0.0193,49.7953,256.2137,-136.0944,1494.3600,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.8948,6420,0.0205,49.8724,256.2137,-136.0944,1494.3600,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.9152,6421,0.0205,49.9543,255.2119,-136.0959,1497.1930,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.9351,6422,0.0198,50.0000,255.2119,-136.0959,1497.1930,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.9551,6423,0.0200,50.0000,255.2119,-136.0959,1497.1930,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.9748,6424,0.0198,50.0000,254.0429,-136.0974,1499.9720,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
97.9947,6425,0.0199,50.0000,254.0429,-136.0974,1499.9720,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
98.0158,6426,0.0210,50.0000,254.0429,-136.0974,1499.9720,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
98.0367,6427,0.0209,50.0000,252.6365,-136.0987,1502.6580,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
98.0559,6428,0.0191,50.0000,252.6365,-136.0987,1502.6580,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
98.0768,6429,0.0209,50.0000,252.6365,-136.0987,1502.6580,0.0000,1.0000,0.0000,0.0000,0,0,38,-1.0000,-1.0000,-1.0000,,
98.0964,6430,0.0196,50.0000,251.0795,-136.0995,1505.2770,-0.2354,1.0000,0.0000,0.0000,1,1,38,-1.0000,-1.0000,-1.0000,,
98.1173,6431,0.0209,50.0000,251.0795,-136.0995,1505.2770,-0.5760,1.0000,0.0000,0.0000,1,2,38,-1.0000,-1.0000,-1.0000,,
98.1377,6432,0.0203,50.0000,251.0795,-136.0995,1505.2770,-0.9385,1.0000,0.0000,0.0000,1,3,38,-1.0000,-1.0000,-1.0000,,
98.1577,6433,0.0200,50.0000,248.6325,-136.0998,1507.2030,-1.0000,1.0000,0.0000,0.0000,1,4,38,-1.0000,-1.0000,-1.0000,,
98.1784,6434,0.0207,50.0000,248.6325,-136.0998,1507.2030,-1.0000,1.0000,0.0000,0.0000,0,4,38,-1.0000,-1.0000,-1.0000,,
98.1991,6435,0.0208,50.0000,248.6325,-136.0998,1507.2030,-1.0000,1.0000,0.0000,0.0000,0,4,38,-1.0000,-1.0000,-1.0000,,
98.2187,6436,0.0196,50.0000,246.0549,-136.0999,1508.9550,-1.0000,1.0000,0.0000,0.0000,0,4,38,-1.0000,-1.0000,-1.0000,,
98.2384,6437,0.0197,50.0000,246.0549,-136.0999,1508.9550,-1.0000,1.0000,0.0000,0.0000,0,4,38,-1.0000,-1.0000,-1.0000,,
98.2594,6438,0.0210,50.0000,246.0549,-136.0999,1508.9550,-1.0000,1.0000,0.0000,0.0000,0,4,38,-1.0000,-1.0000,-1.0000,,
98.2804,6439,0.0210,50.0000,243.4666,-136.1000,1510.3420,-1.0000,1.0000,0.0000,0.0000,0,4,38,-1.0000,-1.0000,-1.0000,,
98.2997,6440,0.0193,50.0000,243.4666,-136.1000,1510.3420,-1.0000,1.0000,0.0000,0.0000,0,4,38,-1.0000,-1.0000,-1.0000,,
98.3212,6441,0.0215,50.0000,243.4666,-136.1000,1510.3420,-0.7179,1.0000,0.0000,0.0000,1,5,38,-1.0000,-1.0000,-1.0000,,
98.3415,6442,0.0203,50.0000,240.7169,-136.1000,1511.6130,-0.3372,1.0000,0.0000,0.0000,1,6,38,-1.0000,-1.0000,-1.0000,,
98.3627,6443,0.0212,50.0000,240.7169,-136.1000,1511.6130,-0.0147,1.0000,0.0000,0.0000,1,7,38,-1.0000,-1.0000,-1.0000,,
98.3822,6444,0.0194,50.0000,240.7169,-136.1000,1511.6130,0.0000,1.0000,0.0000,0.0000,1,8,38,-1.0000,-1.0000,-1.0000,,
98.4026,6445,0.0204,50.0000,237.9897,-136.1000,1512.6410,0.0000,1.0000,0.0000,0.0000,0,8,38,-1.0000,-1.0000,-1.0000,,
98.4225,6446,0.0200,50.0000,237.9897,-136.1000,1512.6410,0.0000,1.0000,0.0000,0.0000,0,8,38,-1.0000,-1.0000,-1.0000,,
98.4420,6447,0.0195,50.0000,237.9897,-136.1000,1512.6410,0.0000,1.0000,0.0000,0.0000,0,8,38,-1.0000,-1.0000,-1.0000,,
98.4637,6448,0.0218,50.0000,235.2559,-136.1000,1513.4790,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.4828,6449,0.0191,50.0000,235.2559,-136.1000,1513.4790,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.5019,6450,0.0191,50.0000,235.2559,-136.1000,1513.4790,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.5232,6451,0.0212,50.0000,232.7746,-136.1000,1514.8690,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.5414,6452,0.0183,50.0000,232.7746,-136.1000,1514.8690,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.5612,6453,0.0197,50.0000,232.7746,-136.1000,1514.8690,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.5799,6454,0.0187,50.0000,230.3248,-136.1000,1516.2230,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.6005,6455,0.0206,50.0000,230.3248,-136.1000,1516.2230,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.6205,6456,0.0201,50.0000,230.3248,-136.1000,1516.2230,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.6395,6457,0.0190,50.0000,227.9025,-136.1001,1517.3990,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.6589,6458,0.0194,50.0000,227.9025,-136.1001,1517.3990,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.6788,6459,0.0199,50.0000,227.9025,-136.1001,1517.3990,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.6968,6460,0.0179,50.0000,225.4270,-136.1002,1518.4460,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.7161,6461,0.0193,50.0000,225.4270,-136.1002,1518.4460,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.7363,6462,0.0202,50.0000,225.4270,-136.1002,1518.4460,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.7545,6463,0.0183,49.9395,223.0194,-136.1003,1519.6170,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.7744,6464,0.0199,49.8847,223.0194,-136.1003,1519.6170,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.7940,6465,0.0197,49.8252,223.0194,-136.1003,1519.6170,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.8137,6466,0.0197,49.7662,220.6797,-136.1005,1521.1600,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.8345,6467,0.0208,49.7070,220.6797,-136.1005,1521.1600,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.8543,6468,0.0197,49.6447,220.6797,-136.1005,1521.1600,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.8731,6469,0.0189,49.5855,218.1494,-136.1006,1522.6670,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.8935,6470,0.0203,49.5289,218.1494,-136.1006,1522.6670,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.9141,6471,0.0207,49.4679,218.1494,-136.1006,1522.6670,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.9327,6472,0.0186,49.4059,215.5453,-136.1008,1524.0610,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.9522,6473,0.0195,49.3502,215.5453,-136.1008,1524.0610,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.9719,6474,0.0197,49.2918,215.5453,-136.1008,1524.0610,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
98.9939,6475,0.0220,49.2326,212.9577,-136.1009,1525.3000,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
99.0127,6476,0.0188,49.1665,212.9577,-136.1009,1525.3000,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
99.0319,6477,0.0192,49.1102,212.9577,-136.1009,1525.3000,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
99.0511,6478,0.0191,49.0525,210.1935,-136.1010,1526.4750,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
99.0723,6479,0.0212,48.9951,210.1935,-136.1010,1526.4750,0.0000,1.0000,0.0000,0.0000,0,8,39,-1.0000,-1.0000,-1.0000,,
99.0932,6480,0.0209,48.9315,210.1935,-136.1010,1526.4750,0.0000,1.0000,0.0000,0.0000,0,7,39,-1.0000,-1.0000,-1.0000,,
99.1113,6481,0.0181,48.8687,207.2980,-136.1011,1527.5490,0.0000,1.0000,0.0000,0.0000,0,6,39,-1.0000,-1.0000,-1.0000,,
99.1321,6482,0.0209,48.8145,207.2980,-136.1011,1527.5490,0.0000,1.0000,0.0000,0.0000,0,5,39,-1.0000,-1.0000,-1.0000,,
99.1535,6483,0.0213,48.7518,207.2980,-136.1011,1527.5490,0.0000,1.0000,0.0000,0.0000,0,4,39,-1.0000,-1.0000,-1.0000,,
